date_sk,currency_code,rate_to_inr
20221121,JPY,0.5804
20221122,JPY,0.5746
20221123,JPY,0.5784
20221124,JPY,0.5855
20221125,JPY,0.5886
20221126,JPY,0.5886
20221127,JPY,0.5886
20221128,JPY,0.5866
20221129,JPY,0.5878
20221130,JPY,0.5877
20221201,JPY,0.5918
20221202,JPY,0.5999
20221203,JPY,0.5999
20221204,JPY,0.5999
20221205,JPY,0.6058
20221206,JPY,0.5987
20221207,JPY,0.602
20221208,JPY,0.6022
20221209,JPY,0.6018
20221210,JPY,0.6018
20221211,JPY,0.6018
20221212,JPY,0.6028
20221213,JPY,0.6005
20221214,JPY,0.6073
20221215,JPY,0.6089
20221216,JPY,0.6008
20221217,JPY,0.6008
20221218,JPY,0.6008
20221219,JPY,0.6045
20221220,JPY,0.6023
20221221,JPY,0.6257
20221222,JPY,0.6255
20221223,JPY,0.6255
20221224,JPY,0.6255
20221225,JPY,0.6255
20221226,JPY,0.6228
20221227,JPY,0.6243
20221228,JPY,0.6199
20221229,JPY,0.6153
20221230,JPY,0.6218
20221231,JPY,0.6218
20230101,JPY,0.6218
20230102,JPY,0.6306
20230103,JPY,0.6323
20230104,JPY,0.63
20230105,JPY,0.6245
20230106,JPY,0.6189
20230107,JPY,0.6189
20230108,JPY,0.6189
20230109,JPY,0.6225
20230110,JPY,0.6233
20230111,JPY,0.6174
20230112,JPY,0.6184
20230113,JPY,0.6274
20230114,JPY,0.6274
20230115,JPY,0.6274
20230116,JPY,0.6267
20230117,JPY,0.6357
20230118,JPY,0.6359
20230119,JPY,0.633
20230120,JPY,0.6323
20230121,JPY,0.6323
20230122,JPY,0.6323
20230123,JPY,0.625
20230124,JPY,0.6236
20230125,JPY,0.6261
20230126,JPY,0.6302
20230127,JPY,0.6267
20230128,JPY,0.6267
20230129,JPY,0.6267
20230130,JPY,0.6272
20230131,JPY,0.6242
20230201,JPY,0.6278
20230202,JPY,0.635
20230203,JPY,0.6366
20230204,JPY,0.6366
20230205,JPY,0.6366
20230206,JPY,0.6226
20230207,JPY,0.6235
20230208,JPY,0.6318
20230209,JPY,0.6286
20230210,JPY,0.627
20230211,JPY,0.627
20230212,JPY,0.627
20230213,JPY,0.6259
20230214,JPY,0.6236
20230215,JPY,0.6229
20230216,JPY,0.6175
20230217,JPY,0.6162
20230218,JPY,0.6162
20230219,JPY,0.6162
20230220,JPY,0.6162
20230221,JPY,0.615
20230222,JPY,0.6135
20230223,JPY,0.6134
20230224,JPY,0.6133
20230225,JPY,0.6133
20230226,JPY,0.6133
20230227,JPY,0.5991
20230228,JPY,0.6059
20230301,JPY,0.6057
20230302,JPY,0.6047
20230303,JPY,0.6019
20230304,JPY,0.6019
20230305,JPY,0.6019
20230306,JPY,0.6008
20230307,JPY,0.6012
20230308,JPY,0.5964
20230309,JPY,0.5967
20230310,JPY,0.6009
20230311,JPY,0.6009
20230312,JPY,0.6009
20230313,JPY,0.5973
20230314,JPY,0.6173
20230315,JPY,0.6112
20230316,JPY,0.6231
20230317,JPY,0.6189
20230318,JPY,0.6189
20230319,JPY,0.6189
20230320,JPY,0.6191
20230321,JPY,0.6274
20230322,JPY,0.6241
20230323,JPY,0.6284
20230324,JPY,0.6284
20230325,JPY,0.6284
20230326,JPY,0.6284
20230327,JPY,0.6294
20230328,JPY,0.6258
20230329,JPY,0.6264
20230330,JPY,0.6194
20230331,JPY,0.6157
20230401,JPY,0.6157
20230402,JPY,0.6157
20230403,JPY,0.6177
20230404,JPY,0.6208
20230405,JPY,0.6241
20230406,JPY,0.6258
20230407,JPY,0.6205
20230408,JPY,0.6205
20230409,JPY,0.6205
20230410,JPY,0.6145
20230411,JPY,0.6128
20230412,JPY,0.6137
20230413,JPY,0.6153
20230414,JPY,0.6159
20230415,JPY,0.6159
20230416,JPY,0.6159
20230417,JPY,0.6054
20230418,JPY,0.6095
20230419,JPY,0.612
20230420,JPY,0.6107
20230421,JPY,0.6125
20230422,JPY,0.6125
20230423,JPY,0.6125
20230424,JPY,0.6112
20230425,JPY,0.6107
20230426,JPY,0.6128
20230427,JPY,0.6121
20230428,JPY,0.6109
20230429,JPY,0.6109
20230430,JPY,0.6109
20230501,JPY,0.5857
20230502,JPY,0.5906
20230503,JPY,0.5985
20230504,JPY,0.6073
20230505,JPY,0.6084
20230506,JPY,0.6084
20230507,JPY,0.6084
20230508,JPY,0.605
20230509,JPY,0.6049
20230510,JPY,0.6063
20230511,JPY,0.6105
20230512,JPY,0.6098
20230513,JPY,0.6098
20230514,JPY,0.6098
20230515,JPY,0.6
20230516,JPY,0.6042
20230517,JPY,0.6027
20230518,JPY,0.5987
20230519,JPY,0.5962
20230520,JPY,0.5962
20230521,JPY,0.5962
20230522,JPY,0.5909
20230523,JPY,0.5967
20230524,JPY,0.5971
20230525,JPY,0.593
20230526,JPY,0.5902
20230527,JPY,0.5902
20230528,JPY,0.5902
20230529,JPY,0.5818
20230530,JPY,0.5877
20230531,JPY,0.591
20230601,JPY,0.5936
20230602,JPY,0.5924
20230603,JPY,0.5924
20230604,JPY,0.5924
20230605,JPY,0.5882
20230606,JPY,0.5914
20230607,JPY,0.5908
20230608,JPY,0.59
20230609,JPY,0.5937
20230610,JPY,0.5937
20230611,JPY,0.5937
20230612,JPY,0.5857
20230613,JPY,0.5904
20230614,JPY,0.5862
20230615,JPY,0.5856
20230616,JPY,0.5835
20230617,JPY,0.5835
20230618,JPY,0.5835
20230619,JPY,0.5755
20230620,JPY,0.5768
20230621,JPY,0.5796
20230622,JPY,0.5779
20230623,JPY,0.5725
20230624,JPY,0.5725
20230625,JPY,0.5725
20230626,JPY,0.5678
20230627,JPY,0.5713
20230628,JPY,0.5696
20230629,JPY,0.5677
20230630,JPY,0.5663
20230701,JPY,0.5663
20230702,JPY,0.5663
20230703,JPY,0.5684
20230704,JPY,0.5663
20230705,JPY,0.5671
20230706,JPY,0.5697
20230707,JPY,0.5744
20230708,JPY,0.5744
20230709,JPY,0.5744
20230710,JPY,0.572
20230711,JPY,0.5835
20230712,JPY,0.5875
20230713,JPY,0.5925
20230714,JPY,0.5938
20230715,JPY,0.5938
20230716,JPY,0.5938
20230717,JPY,0.5908
20230718,JPY,0.591
20230719,JPY,0.5895
20230720,JPY,0.5871
20230721,JPY,0.5863
20230722,JPY,0.5863
20230723,JPY,0.5863
20230724,JPY,0.5718
20230725,JPY,0.5776
20230726,JPY,0.5803
20230727,JPY,0.5834
20230728,JPY,0.5909
20230729,JPY,0.5909
20230730,JPY,0.5909
20230731,JPY,0.5739
20230801,JPY,0.5772
20230802,JPY,0.5752
20230803,JPY,0.5768
20230804,JPY,0.58
20230805,JPY,0.58
20230806,JPY,0.58
20230807,JPY,0.5743
20230808,JPY,0.5801
20230809,JPY,0.5773
20230810,JPY,0.5761
20230811,JPY,0.5713
20230812,JPY,0.5713
20230813,JPY,0.5713
20230814,JPY,0.5675
20230815,JPY,0.571
20230816,JPY,0.571
20230817,JPY,0.5684
20230818,JPY,0.57
20230819,JPY,0.57
20230820,JPY,0.57
20230821,JPY,0.564
20230822,JPY,0.568
20230823,JPY,0.5694
20230824,JPY,0.5693
20230825,JPY,0.5653
20230826,JPY,0.5653
20230827,JPY,0.5653
20230828,JPY,0.5586
20230829,JPY,0.5641
20230830,JPY,0.5646
20230831,JPY,0.5657
20230901,JPY,0.5677
20230902,JPY,0.5677
20230903,JPY,0.5677
20230904,JPY,0.5622
20230905,JPY,0.5642
20230906,JPY,0.563
20230907,JPY,0.5632
20230908,JPY,0.5639
20230909,JPY,0.5639
20230910,JPY,0.5639
20230911,JPY,0.5545
20230912,JPY,0.5651
20230913,JPY,0.5625
20230914,JPY,0.5625
20230915,JPY,0.5625
20230916,JPY,0.5625
20230917,JPY,0.5625
20230918,JPY,0.5545
20230919,JPY,0.5637
20230920,JPY,0.5626
20230921,JPY,0.5597
20230922,JPY,0.5607
20230923,JPY,0.5607
20230924,JPY,0.5607
20230925,JPY,0.5508
20230926,JPY,0.5574
20230927,JPY,0.5585
20230928,JPY,0.5561
20230929,JPY,0.5566
20230930,JPY,0.5566
20231001,JPY,0.5566
20231002,JPY,0.5508
20231003,JPY,0.5547
20231004,JPY,0.5573
20231005,JPY,0.558
20231006,JPY,0.5609
20231007,JPY,0.5609
20231008,JPY,0.5609
20231009,JPY,0.5489
20231010,JPY,0.5609
20231011,JPY,0.5596
20231012,JPY,0.5579
20231013,JPY,0.5554
20231014,JPY,0.5554
20231015,JPY,0.5554
20231016,JPY,0.5505
20231017,JPY,0.5558
20231018,JPY,0.5554
20231019,JPY,0.5551
20231020,JPY,0.5543
20231021,JPY,0.5543
20231022,JPY,0.5543
20231023,JPY,0.5474
20231024,JPY,0.5538
20231025,JPY,0.5534
20231026,JPY,0.5537
20231027,JPY,0.5534
20231028,JPY,0.5534
20231029,JPY,0.5534
20231030,JPY,0.5486
20231031,JPY,0.5581
20231101,JPY,0.5483
20231102,JPY,0.5523
20231103,JPY,0.5526
20231104,JPY,0.5526
20231105,JPY,0.5526
20231106,JPY,0.5462
20231107,JPY,0.5544
20231108,JPY,0.553
20231109,JPY,0.551
20231110,JPY,0.5497
20231111,JPY,0.5497
20231112,JPY,0.5497
20231113,JPY,0.5416
20231114,JPY,0.548
20231115,JPY,0.5511
20231116,JPY,0.5482
20231117,JPY,0.551
20231118,JPY,0.551
20231119,JPY,0.551
20231120,JPY,0.548
20231121,JPY,0.5612
20231122,JPY,0.561
20231123,JPY,0.5584
20231124,JPY,0.5567
20231125,JPY,0.5567
20231126,JPY,0.5567
20231127,JPY,0.5498
20231128,JPY,0.5601
20231129,JPY,0.565
20231130,JPY,0.5654
20231201,JPY,0.5622
20231202,JPY,0.5622
20231203,JPY,0.5622
20231204,JPY,0.5627
20231205,JPY,0.5656
20231206,JPY,0.5657
20231207,JPY,0.5652
20231208,JPY,0.5772
20231209,JPY,0.5772
20231210,JPY,0.5772
20231211,JPY,0.5698
20231212,JPY,0.5698
20231213,JPY,0.5737
20231214,JPY,0.5828
20231215,JPY,0.5849
20231216,JPY,0.5849
20231217,JPY,0.5849
20231218,JPY,0.5808
20231219,JPY,0.5816
20231220,JPY,0.5769
20231221,JPY,0.5791
20231222,JPY,0.5841
20231223,JPY,0.5841
20231224,JPY,0.5841
20231225,JPY,0.5775
20231226,JPY,0.5824
20231227,JPY,0.5836
20231228,JPY,0.5881
20231229,JPY,0.5919
20231230,JPY,0.5919
20231231,JPY,0.5919
20240101,JPY,0.5846
20240102,JPY,0.5852
20240103,JPY,0.5854
20240104,JPY,0.5823
20240105,JPY,0.5746
20240106,JPY,0.5746
20240107,JPY,0.5746
20240108,JPY,0.5668
20240109,JPY,0.5752
20240110,JPY,0.5751
20240111,JPY,0.5692
20240112,JPY,0.5722
20240113,JPY,0.5722
20240114,JPY,0.5722
20240115,JPY,0.5652
20240116,JPY,0.568
20240117,JPY,0.5638
20240118,JPY,0.561
20240119,JPY,0.5609
20240120,JPY,0.5609
20240121,JPY,0.5609
20240122,JPY,0.5542
20240123,JPY,0.5605
20240124,JPY,0.5609
20240125,JPY,0.5627
20240126,JPY,0.5624
20240127,JPY,0.5624
20240128,JPY,0.5624
20240129,JPY,0.5547
20240130,JPY,0.5634
20240131,JPY,0.5634
20240201,JPY,0.5645
20240202,JPY,0.5656
20240203,JPY,0.5656
20240204,JPY,0.5656
20240205,JPY,0.5573
20240206,JPY,0.5583
20240207,JPY,0.561
20240208,JPY,0.5603
20240209,JPY,0.555
20240210,JPY,0.555
20240211,JPY,0.555
20240212,JPY,0.5493
20240213,JPY,0.5549
20240214,JPY,0.5502
20240215,JPY,0.5511
20240216,JPY,0.5531
20240217,JPY,0.5531
20240218,JPY,0.5531
20240219,JPY,0.5464
20240220,JPY,0.5521
20240221,JPY,0.5515
20240222,JPY,0.5512
20240223,JPY,0.5502
20240224,JPY,0.5502
20240225,JPY,0.5502
20240226,JPY,0.5457
20240227,JPY,0.5498
20240228,JPY,0.5505
20240229,JPY,0.5499
20240301,JPY,0.5521
20240302,JPY,0.5521
20240303,JPY,0.5521
20240304,JPY,0.5443
20240305,JPY,0.5502
20240306,JPY,0.5525
20240307,JPY,0.5549
20240308,JPY,0.5595
20240309,JPY,0.5595
20240310,JPY,0.5595
20240311,JPY,0.5554
20240312,JPY,0.5636
20240313,JPY,0.5611
20240314,JPY,0.5607
20240315,JPY,0.5586
20240316,JPY,0.5586
20240317,JPY,0.5586
20240318,JPY,0.5504
20240319,JPY,0.5548
20240320,JPY,0.5493
20240321,JPY,0.5502
20240322,JPY,0.5485
20240323,JPY,0.5485
20240324,JPY,0.5485
20240325,JPY,0.5438
20240326,JPY,0.5506
20240327,JPY,0.549
20240328,JPY,0.5507
20240329,JPY,0.5514
20240330,JPY,0.5514
20240331,JPY,0.5514
20240401,JPY,0.5443
20240402,JPY,0.5443
20240403,JPY,0.5495
20240404,JPY,0.5486
20240405,JPY,0.551
20240406,JPY,0.551
20240407,JPY,0.551
20240408,JPY,0.5431
20240409,JPY,0.5479
20240410,JPY,0.5478
20240411,JPY,0.5451
20240412,JPY,0.5432
20240413,JPY,0.5432
20240414,JPY,0.5432
20240415,JPY,0.5367
20240416,JPY,0.5411
20240417,JPY,0.5403
20240418,JPY,0.5412
20240419,JPY,0.5401
20240420,JPY,0.5401
20240421,JPY,0.5401
20240422,JPY,0.5326
20240423,JPY,0.5381
20240424,JPY,0.5376
20240425,JPY,0.5362
20240426,JPY,0.5349
20240427,JPY,0.5349
20240428,JPY,0.5349
20240429,JPY,0.5216
20240430,JPY,0.5337
20240501,JPY,0.5287
20240502,JPY,0.5254
20240503,JPY,0.5446
20240504,JPY,0.5446
20240505,JPY,0.5446
20240506,JPY,0.5376
20240507,JPY,0.5407
20240508,JPY,0.5389
20240509,JPY,0.5361
20240510,JPY,0.5367
20240511,JPY,0.5367
20240512,JPY,0.5367
20240513,JPY,0.5308
20240514,JPY,0.5341
20240515,JPY,0.5333
20240516,JPY,0.5399
20240517,JPY,0.5367
20240518,JPY,0.5367
20240519,JPY,0.5367
20240520,JPY,0.5267
20240521,JPY,0.5322
20240522,JPY,0.5327
20240523,JPY,0.5308
20240524,JPY,0.5302
20240525,JPY,0.5302
20240526,JPY,0.5302
20240527,JPY,0.523
20240528,JPY,0.5294
20240529,JPY,0.5283
20240530,JPY,0.5283
20240531,JPY,0.5308
20240601,JPY,0.5308
20240602,JPY,0.5308
20240603,JPY,0.5246
20240604,JPY,0.5321
20240605,JPY,0.5388
20240606,JPY,0.5342
20240607,JPY,0.5357
20240608,JPY,0.5357
20240609,JPY,0.5357
20240610,JPY,0.5313
20240611,JPY,0.5317
20240612,JPY,0.5316
20240613,JPY,0.5323
20240614,JPY,0.5311
20240615,JPY,0.5311
20240616,JPY,0.5311
20240617,JPY,0.524
20240618,JPY,0.5292
20240619,JPY,0.5277
20240620,JPY,0.5278
20240621,JPY,0.5254
20240622,JPY,0.5254
20240623,JPY,0.5254
20240624,JPY,0.5161
20240625,JPY,0.5224
20240626,JPY,0.5219
20240627,JPY,0.5199
20240628,JPY,0.5189
20240629,JPY,0.5189
20240630,JPY,0.5189
20240701,JPY,0.5115
20240702,JPY,0.5162
20240703,JPY,0.5165
20240704,JPY,0.5161
20240705,JPY,0.517
20240706,JPY,0.517
20240707,JPY,0.517
20240708,JPY,0.5125
20240709,JPY,0.5186
20240710,JPY,0.5171
20240711,JPY,0.5162
20240712,JPY,0.5274
20240713,JPY,0.5274
20240714,JPY,0.5274
20240715,JPY,0.5219
20240716,JPY,0.528
20240717,JPY,0.5271
20240718,JPY,0.5367
20240719,JPY,0.5314
20240720,JPY,0.5314
20240721,JPY,0.5314
20240722,JPY,0.5252
20240723,JPY,0.5328
20240724,JPY,0.537
20240725,JPY,0.5438
20240726,JPY,0.5443
20240727,JPY,0.5443
20240728,JPY,0.5443
20240729,JPY,0.5377
20240730,JPY,0.5437
20240731,JPY,0.5486
20240801,JPY,0.5582
20240802,JPY,0.5602
20240803,JPY,0.5602
20240804,JPY,0.5602
20240805,JPY,0.5603
20240806,JPY,0.5757
20240807,JPY,0.5796
20240808,JPY,0.574
20240809,JPY,0.5683
20240810,JPY,0.5683
20240811,JPY,0.5683
20240812,JPY,0.5661
20240813,JPY,0.5703
20240814,JPY,0.5703
20240815,JPY,0.5697
20240816,JPY,0.5631
20240817,JPY,0.5631
20240818,JPY,0.5631
20240819,JPY,0.5608
20240820,JPY,0.5717
20240821,JPY,0.5764
20240822,JPY,0.5778
20240823,JPY,0.5737
20240824,JPY,0.5737
20240825,JPY,0.5737
20240826,JPY,0.5711
20240827,JPY,0.5799
20240828,JPY,0.5824
20240829,JPY,0.5806
20240830,JPY,0.5784
20240831,JPY,0.5784
20240901,JPY,0.5784
20240902,JPY,0.5689
20240903,JPY,0.5713
20240904,JPY,0.5772
20240905,JPY,0.5854
20240906,JPY,0.5851
20240907,JPY,0.5851
20240908,JPY,0.5851
20240909,JPY,0.5847
20240910,JPY,0.586
20240911,JPY,0.5897
20240912,JPY,0.5883
20240913,JPY,0.593
20240914,JPY,0.593
20240915,JPY,0.593
20240916,JPY,0.5899
20240917,JPY,0.5952
20240918,JPY,0.5895
20240919,JPY,0.5859
20240920,JPY,0.5845
20240921,JPY,0.5845
20240922,JPY,0.5845
20240923,JPY,0.5742
20240924,JPY,0.5812
20240925,JPY,0.584
20240926,JPY,0.5775
20240927,JPY,0.5758
20240928,JPY,0.5758
20240929,JPY,0.5758
20240930,JPY,0.5881
20241001,JPY,0.5825
20241002,JPY,0.583
20241003,JPY,0.5723
20241004,JPY,0.5717
20241005,JPY,0.5717
20241006,JPY,0.5717
20241007,JPY,0.561
20241008,JPY,0.5663
20241009,JPY,0.5656
20241010,JPY,0.5621
20241011,JPY,0.564
20241012,JPY,0.564
20241013,JPY,0.564
20241014,JPY,0.5575
20241015,JPY,0.561
20241016,JPY,0.5633
20241017,JPY,0.5611
20241018,JPY,0.5596
20241019,JPY,0.5596
20241020,JPY,0.5596
20241021,JPY,0.5549
20241022,JPY,0.5575
20241023,JPY,0.5559
20241024,JPY,0.5508
20241025,JPY,0.5534
20241026,JPY,0.5534
20241027,JPY,0.5534
20241028,JPY,0.5471
20241029,JPY,0.5486
20241030,JPY,0.5481
20241031,JPY,0.5482
20241101,JPY,0.5668
20241102,JPY,0.5668
20241103,JPY,0.5668
20241104,JPY,0.5432
20241105,JPY,0.5521
20241106,JPY,0.5549
20241107,JPY,0.5452
20241108,JPY,0.5498
20241109,JPY,0.5498
20241110,JPY,0.5498
20241111,JPY,0.5496
20241112,JPY,0.5486
20241113,JPY,0.5453
20241114,JPY,0.5425
20241115,JPY,0.5409
20241116,JPY,0.5409
20241117,JPY,0.5409
20241118,JPY,0.5399
20241119,JPY,0.5454
20241120,JPY,0.5452
20241121,JPY,0.5429
20241122,JPY,0.5476
20241123,JPY,0.5476
20241124,JPY,0.5476
20241125,JPY,0.5391
20241126,JPY,0.5454
20241127,JPY,0.5505
20241128,JPY,0.5574
20241129,JPY,0.5582
20241130,JPY,0.5582
20241201,JPY,0.5582
20241202,JPY,0.5575
20241203,JPY,0.5658
20241204,JPY,0.5654
20241205,JPY,0.562
20241206,JPY,0.5633
20241207,JPY,0.5633
20241208,JPY,0.5633
20241209,JPY,0.5587
20241210,JPY,0.5599
20241211,JPY,0.5586
20241212,JPY,0.5567
20241213,JPY,0.5557
20241214,JPY,0.5557
20241215,JPY,0.5557
20241216,JPY,0.5437
20241217,JPY,0.5505
20241218,JPY,0.5525
20241219,JPY,0.5483
20241220,JPY,0.5393
20241221,JPY,0.5393
20241222,JPY,0.5393
20241223,JPY,0.5351
20241224,JPY,0.541
20241225,JPY,0.5415
20241226,JPY,0.5396
20241227,JPY,0.538
20241228,JPY,0.538
20241229,JPY,0.538
20241230,JPY,0.5403
20241231,JPY,0.544
20250101,JPY,0.544
20250102,JPY,0.544
20250103,JPY,0.5448
20250104,JPY,0.5448
20250105,JPY,0.5448
20250106,JPY,0.5448
20250107,JPY,0.5428
20250108,JPY,0.5418
20250109,JPY,0.5425
20250110,JPY,0.543
20250111,JPY,0.543
20250112,JPY,0.543
20250113,JPY,0.5455
20250114,JPY,0.5501
20250115,JPY,0.547
20250116,JPY,0.5526
20250117,JPY,0.557
20250118,JPY,0.557
20250119,JPY,0.557
20250120,JPY,0.5477
20250121,JPY,0.5549
20250122,JPY,0.5545
20250123,JPY,0.5523
20250124,JPY,0.5532
20250125,JPY,0.5532
20250126,JPY,0.5532
20250127,JPY,0.5451
20250128,JPY,0.557
20250129,JPY,0.5559
20250130,JPY,0.5579
20250131,JPY,0.5612
20250201,JPY,0.5612
20250202,JPY,0.5612
20250203,JPY,0.5617
20250204,JPY,0.5596
20250205,JPY,0.5647
20250206,JPY,0.5718
20250207,JPY,0.5787
20250208,JPY,0.5787
20250209,JPY,0.5787
20250210,JPY,0.5744
20250211,JPY,0.5757
20250212,JPY,0.5686
20250213,JPY,0.5631
20250214,JPY,0.5665
20250215,JPY,0.5665
20250216,JPY,0.5665
20250217,JPY,0.5679
20250218,JPY,0.5732
20250219,JPY,0.5713
20250220,JPY,0.574
20250221,JPY,0.5787
20250222,JPY,0.5787
20250223,JPY,0.5787
20250224,JPY,0.5728
20250225,JPY,0.5779
20250226,JPY,0.584
20250227,JPY,0.5849
20250228,JPY,0.5817
20250301,JPY,0.5817
20250302,JPY,0.5817
20250303,JPY,0.58
20250304,JPY,0.5842
20250305,JPY,0.5823
20250306,JPY,0.583
20250307,JPY,0.5871
20250308,JPY,0.5871
20250309,JPY,0.5871
20250310,JPY,0.5879
20250311,JPY,0.5934
20250312,JPY,0.5882
20250313,JPY,0.5872
20250314,JPY,0.5871
20250315,JPY,0.5871
20250316,JPY,0.5871
20250317,JPY,0.5773
20250318,JPY,0.5799
20250319,JPY,0.5789
20250320,JPY,0.5809
20250321,JPY,0.5805
20250322,JPY,0.5805
20250323,JPY,0.5805
20250324,JPY,0.572
20250325,JPY,0.5669
20250326,JPY,0.5703
20250327,JPY,0.5687
20250328,JPY,0.5678
20250329,JPY,0.5678
20250330,JPY,0.5678
20250331,JPY,0.5573
20250401,JPY,0.5696
20250402,JPY,0.5711
20250403,JPY,0.5775
20250404,JPY,0.5827
20250405,JPY,0.5827
20250406,JPY,0.5827
20250407,JPY,0.5776
20250408,JPY,0.5806
20250409,JPY,0.591
20250410,JPY,0.586
20250411,JPY,0.5991
20250412,JPY,0.5991
20250413,JPY,0.5991
20250414,JPY,0.5995
20250415,JPY,0.6002
20250416,JPY,0.5981
20250417,JPY,0.6029
20250418,JPY,0.6029
20250419,JPY,0.6029
20250420,JPY,0.6029
20250421,JPY,0.6029
20250422,JPY,0.5994
20250423,JPY,0.5964
20250424,JPY,0.5955
20250425,JPY,0.5967
20250426,JPY,0.5967
20250427,JPY,0.5967
20250428,JPY,0.5946
20250429,JPY,0.5985
20250430,JPY,0.5979
20250501,JPY,0.5911
20250502,JPY,0.5833
20250503,JPY,0.5833
20250504,JPY,0.5833
20250505,JPY,0.5789
20250506,JPY,0.5863
20250507,JPY,0.5889
20250508,JPY,0.5885
20250509,JPY,0.5852
20250510,JPY,0.5852
20250511,JPY,0.5852
20250512,JPY,0.5803
20250513,JPY,0.5718
20250514,JPY,0.5775
20250515,JPY,0.5818
20250516,JPY,0.5863
20250517,JPY,0.5863
20250518,JPY,0.5863
20250519,JPY,0.5838
20250520,JPY,0.5884
20250521,JPY,0.5921
20250522,JPY,0.5956
20250523,JPY,0.5973
20250524,JPY,0.5973
20250525,JPY,0.5973
20250526,JPY,0.5909
20250527,JPY,0.596
20250528,JPY,0.5914
20250529,JPY,0.5857
20250530,JPY,0.5935
20250531,JPY,0.5935
20250601,JPY,0.5935
20250602,JPY,0.5874
20250603,JPY,0.5987
20250604,JPY,0.5954
20250605,JPY,0.6011
20250606,JPY,0.5975
20250607,JPY,0.5975
20250608,JPY,0.5975
20250609,JPY,0.5894
20250610,JPY,0.5922
20250611,JPY,0.5905
20250612,JPY,0.5922
20250613,JPY,0.5972
20250614,JPY,0.5972
20250615,JPY,0.5972
20250616,JPY,0.5886
20250617,JPY,0.5927
20250618,JPY,0.5932
20250619,JPY,0.5958
20250620,JPY,0.5975
20250621,JPY,0.5975
20250622,JPY,0.5975
20250623,JPY,0.5916
20250624,JPY,0.5929
20250625,JPY,0.5924
20250626,JPY,0.5931
20250627,JPY,0.5914
20250628,JPY,0.5914
20250629,JPY,0.5914
20250630,JPY,0.5794
20250701,JPY,0.5956
20250702,JPY,0.5966
20250703,JPY,0.5961
20250704,JPY,0.59
20250705,JPY,0.59
20250706,JPY,0.59
20250707,JPY,0.5902
20250708,JPY,0.5873
20250709,JPY,0.5835
20250710,JPY,0.5859
20250711,JPY,0.5857
20250712,JPY,0.5857
20250713,JPY,0.5857
20250714,JPY,0.579
20250715,JPY,0.5815
20250716,JPY,0.5776
20250717,JPY,0.5798
20250718,JPY,0.5794
20250719,JPY,0.5794
20250720,JPY,0.5794
20250721,JPY,0.5786
20250722,JPY,0.5842
20250723,JPY,0.5874
20250724,JPY,0.5897
20250725,JPY,0.5874
20250726,JPY,0.5874
20250727,JPY,0.5874
20250728,JPY,0.5797
20250729,JPY,0.5833
20250730,JPY,0.5863
20250731,JPY,0.5871
20250801,JPY,0.58
20250802,JPY,0.58
20250803,JPY,0.58
20250804,JPY,0.5874
20250805,JPY,0.5968
20250806,JPY,0.5947
20250807,JPY,0.5955
20250808,JPY,0.595
20250809,JPY,0.595
20250810,JPY,0.595
20250811,JPY,0.5875
20250812,JPY,0.5914
20250813,JPY,0.5927
20250814,JPY,0.594
20250815,JPY,0.5933
20250816,JPY,0.5933
20250817,JPY,0.5933
20250818,JPY,0.5882
20250819,JPY,0.5896
20250820,JPY,0.589
20250821,JPY,0.5901
20250822,JPY,0.5878
20250823,JPY,0.5878
20250824,JPY,0.5878
20250825,JPY,0.5803
20250826,JPY,0.5921
20250827,JPY,0.5939
20250828,JPY,0.5946
20250829,JPY,0.5961
20250830,JPY,0.5961
20250831,JPY,0.5961
20250901,JPY,0.5926
20250902,JPY,0.5979
20250903,JPY,0.5919
20250904,JPY,0.5947
20250905,JPY,0.5939
20250906,JPY,0.5939
20250907,JPY,0.5939
20250908,JPY,0.5983
20250909,JPY,0.5966
20250910,JPY,0.5979
20250911,JPY,0.5972
20250912,JPY,0.5991
20250913,JPY,0.5991
20250914,JPY,0.5991
20250915,JPY,0.5916
20250916,JPY,0.5973
20250917,JPY,0.5998
20250918,JPY,0.5969
20250919,JPY,0.5958
20250920,JPY,0.5958
20250921,JPY,0.5958
20250922,JPY,0.5914
20250923,JPY,0.5973
20250924,JPY,0.6012
20250925,JPY,0.5963
20250926,JPY,0.5919
20250927,JPY,0.5919
20250928,JPY,0.5919
20250929,JPY,0.5846
20250930,JPY,0.5965
20251001,JPY,0.5998
20251002,JPY,0.6025
20251003,JPY,0.6024
20251004,JPY,0.6024
20251005,JPY,0.6024
20251006,JPY,0.5965
20251007,JPY,0.5898
20251008,JPY,0.5831
20251009,JPY,0.581
20251010,JPY,0.5804
20251011,JPY,0.5804
20251012,JPY,0.5804
20251013,JPY,0.5822
20251014,JPY,0.5813
20251015,JPY,0.5846
20251016,JPY,0.5812
20251017,JPY,0.5856
20251018,JPY,0.5856
20251019,JPY,0.5856
20251020,JPY,0.5793
20251021,JPY,0.5825
20251022,JPY,0.5789
20251023,JPY,0.5769
20251024,JPY,0.5747
20251025,JPY,0.5747
20251026,JPY,0.5747
20251027,JPY,0.5721
20251028,JPY,0.5774
20251029,JPY,0.5808
20251030,JPY,0.5783
20251031,JPY,0.5754
20251101,JPY,0.5754
20251102,JPY,0.5754
20251103,JPY,0.5725
20251104,JPY,0.5749
20251105,JPY,0.5775
20251106,JPY,0.5743
20251107,JPY,0.5794
